Sales Person,Country,Product,Date,Amount,Boxes Shipped,Amount_MinMax,Amount_ZScore,Boxes Shipped_MinMax,Boxes Shipped_ZScore
Beverie Moffet,New Zealand,Smooth Sliky Salty,2023-05-19,2492.67,58.0,0.14120827356855498,-0.8165785713666106,0.12063492063492064,-0.8851116597086799
Husein Augar,USA,White Choc,2023-07-13,2066.48,59.0,0.11699687217087047,-0.9158713723903146,0.12275132275132275,-0.8766743614831249
Andria Kimpton,Australia,Peanut Butter Cubes,2023-04-20,7009.01,150.0,0.39777675379666555,0.23562830579004493,0.31534391534391537,-0.10888022295762596
Dennison Crosswaite,India,85% Dark Bars,2023-06-30,4562.97,21.0,0.2588198184514153,-0.3342446687424893,0.042328042328042326,-1.1972916940542124
Curtice Advani,UK,50% Dark Bites,2023-03-08,3442.99,142.0,0.1951949437772589,-0.5951751253241265,0.2984126984126984,-0.17637860876206543
Gunar Cockshoot,USA,Fruit & Nut Bars,2023-03-09,6669.6,99.0,0.37849523206131724,0.1565533167113351,0.2074074074074074,-0.5391824324609276
Oby Sorrel,Canada,Raspberry Choco,2023-06-16,1902.47,217.0,0.10767963820659576,-0.9540820584596678,0.45714285714285713,0.45641875815455457
Gigi Bohling,UK,Drinking Coco,2023-06-30,6157.17,43.0,0.34938462782795776,0.03716851174506037,0.08888888888888889,-1.0116711330920038
Kelci Walkden,India,Mint Chip Choco,2023-07-28,3012.68,129.0,0.17074948955393687,-0.695427794810764,0.2708994708994709,-0.2860634856942796
Karlen McCaffrey,Canada,Peanut Butter Cubes,2023-08-12,3473.62,170.0,0.1969350015562098,-0.5880390158533364,0.3576719576719577,0.059865741553472705
Barr Faughny,UK,Mint Chip Choco,2023-07-07,4129.98,332.0,0.23422211627355227,-0.4351217186855983,0.7005291005291006,1.4267080540933719
Barr Faughny,USA,85% Dark Bars,2023-08-25,14566.22,45.0,0.8270938301161365,1.9962903317041807,0.09312169312169312,-0.994796536640894
Husein Augar,Canada,Eclairs,2023-01-17,4049.61,255.0,0.22965638190547258,-0.45384614304627086,0.5375661375661376,0.7770360907256421
Jan Morforth,Australia,70% Dark Bites,2023-03-04,5924.44,396.0,0.3361634836263502,-0.017052407521573443,0.8359788359788359,1.9666951405288877
Marney O'Breen,New Zealand,Fruit & Nut Bars,2023-08-25,10100.95,4.0,0.5734265823650426,0.955981629887821,0.006349206349206349,-1.3407257638886463
Ches Bonnell,UK,Peanut Butter Cubes,2023-04-15,2362.01,272.0,0.13378561769530253,-0.8470194483974117,0.5735449735449736,0.9204701605600759
Kaine Padly,USA,Organic Choco Syrup,2023-03-11,2638.76,24.0,0.14950749135918295,-0.7825428471554537,0.04867724867724868,-1.1719797993775476
Camilla Castle,USA,Raspberry Choco,2023-05-20,3496.41,18.0,0.19822967725919022,-0.5827294521955072,0.03597883597883598,-1.2226035887308773
Brien Boise,New Zealand,Manuka Honey Choco,2023-06-14,17222.86,44.0,0.9780147278592665,2.615228427181815,0.091005291005291,-1.003233834866449
Jehu Rudeforth,New Zealand,After Nines,2023-04-14,1604.87,71.0,0.09077329817996231,-1.0234162464618601,0.14814814814814814,-0.7754267827764657
Jehu Rudeforth,USA,Smooth Sliky Salty,2023-07-07,7170.21,151.0,0.4069343546444253,0.2731843242912323,0.31746031746031744,-0.10044292473207103
Madelene Upcott,India,Mint Chip Choco,2023-08-24,4090.16,75.0,0.2319599843519779,-0.4443988939754077,0.15661375661375662,-0.7416775898742459
Jehu Rudeforth,India,Eclairs,2023-02-24,9574.38,134.0,0.543512699744665,0.8333025190803127,0.2814814814814815,-0.2438769945665049
Karlen McCaffrey,Canada,Raspberry Choco,2023-05-09,717.9,213.0,0.04038547421012673,-1.2300605499978292,0.4486772486772487,0.42266956525233484
Kaine Padly,Australia,70% Dark Bites,2023-02-08,7734.54,227.0,0.43899334277355856,0.40466067615708284,0.4783068783068783,0.5407917404101039
Roddy Speechley,UK,70% Dark Bites,2023-03-24,1606.49,305.0,0.09086532865994601,-1.02303882245459,0.6433862433862434,1.1989010020033888
Rafaelita Blaksland,USA,Drinking Coco,2023-06-20,9170.09,79.0,0.5205454140949082,0.739111931488222,0.16507936507936508,-0.7079283969720263
Mallorie Waber,Canada,Manuka Honey Choco,2023-03-07,1583.57,122.0,0.08956326779499157,-1.0283786732241138,0.2560846560846561,-0.3451245732731641
Kaine Padly,Australia,Fruit & Nut Bars,2023-06-20,7684.52,83.0,0.4361517596817165,0.3930071274881661,0.17354497354497356,-0.6741792040698065
Oby Sorrel,New Zealand,Organic Choco Syrup,2023-02-17,16765.07,261.0,0.9520081640125173,2.5085735282385233,0.5502645502645502,0.8276598800789716
Madelene Upcott,UK,99% Dark & Pure,2023-01-26,11796.63,45.0,0.6697563627963659,1.3510373957196662,0.09312169312169312,-0.994796536640894
Madelene Upcott,Australia,Mint Chip Choco,2023-05-02,2766.65,148.0,0.15677278647345091,-0.7527473185815279,0.3111111111111111,-0.12575481940873584
Curtice Advani,Canada,99% Dark & Pure,2023-07-07,13232.74,7.0,0.751340247123142,1.685619118608874,0.012698412698412698,-1.3154138692119814
Rafaelita Blaksland,Australia,Baker's Choco Chips,2023-08-22,2820.41,50.0,0.15982683499439113,-0.7402224330069384,0.1037037037037037,-0.9526100455131193
Karlen McCaffrey,Australia,After Nines,2023-08-11,2483.32,65.0,0.1406771099958096,-0.8187569136307924,0.13544973544973546,-0.8260505721297953
Marney O'Breen,UK,99% Dark & Pure,2023-01-13,9124.16,209.0,0.5179361795605557,0.7284112619487707,0.4402116402116402,0.3889203723501151
Gunar Cockshoot,Australia,50% Dark Bites,2023-03-02,12728.16,111.0,0.7226755930551355,1.5680631892333832,0.2328042328042328,-0.4379348537542684
Marney O'Breen,Australia,Choco Coated Almonds,2023-07-27,12624.64,41.0,0.7167947317663012,1.5439453292132657,0.08465608465608465,-1.0285457295431137
Kelci Walkden,New Zealand,Drinking Coco,2023-03-10,17584.16,110.0,0.9985397972531598,2.699403299914315,0.2306878306878307,-0.44637215197982333
Beverie Moffet,USA,85% Dark Bars,2023-08-23,13156.49,360.0,0.7470085655806997,1.667854562711135,0.7597883597883598,1.6629524044089101
Roddy Speechley,USA,Eclairs,2023-04-25,4164.1,167.0,0.23616043724703598,-0.42717251675470164,0.3513227513227513,0.0345538468768079
Dennison Crosswaite,UK,Milk Bars,2023-03-07,11698.98,436.0,0.6642089699751267,1.328287115281447,0.9206349206349206,2.304187069551085
Wilone O'Kielt,UK,Organic Choco Syrup,2023-07-12,4964.25,56.0,0.28161610919700486,-0.2407553442750173,0.1164021164021164,-0.9019862561597897
Madelene Upcott,USA,Orange Choco,2023-05-16,8258.37,132.0,0.4687515689030996,0.5267014278411836,0.27724867724867724,-0.26075159101761475
Gunar Cockshoot,India,Smooth Sliky Salty,2023-03-02,3938.2,70.0,0.2233272980937547,-0.47980219776846256,0.14603174603174604,-0.7838640810020207
Marney O'Breen,New Zealand,85% Dark Bars,2023-05-30,1368.27,163.0,0.07733230338728263,-1.078538789745861,0.34285714285714286,0.0008046539745881715
Marney O'Breen,UK,Manuka Honey Choco,2023-06-10,12449.46,177.0,0.7068429419616451,1.5031322813160073,0.3724867724867725,0.11892682913235723
Brien Boise,USA,99% Dark & Pure,2023-07-25,7323.82,339.0,0.41566077565078,0.30897204142502505,0.7153439153439154,1.4857691416722565
Beverie Moffet,New Zealand,Mint Chip Choco,2023-06-09,4560.81,102.0,0.2586971111447704,-0.3347479007521826,0.21375661375661376,-0.5138705377842627
Dennison Crosswaite,USA,Milk Bars,2023-05-12,777.46,58.0,0.04376901457298389,-1.2161843932861,0.12063492063492064,-0.8851116597086799
Gunar Cockshoot,USA,Drinking Coco,2023-05-09,3857.27,5.0,0.21872975072024853,-0.49865708968720385,0.008465608465608466,-1.3322884656630913
Brien Boise,Canada,Manuka Honey Choco,2023-08-09,7442.69,179.0,0.42241365414192894,0.3366661104029168,0.37671957671957673,0.1358014255834671
Van Tuxwell,India,Choco Coated Almonds,2023-04-13,5799.3,125.0,0.3290544130923015,-0.04620724719426931,0.2624338624338624,-0.3198126785964993
Andria Kimpton,USA,Caramel Stuffed Bars,2023-05-02,8836.9,48.0,0.5016172439555466,0.661486064215203,0.09947089947089947,-0.9694846419642292
Dotty Strutley,USA,99% Dark & Pure,2023-08-09,4185.0,315.0,0.2373477440567021,-0.4223032811053542,0.6645502645502646,1.283273984258938
Camilla Castle,Australia,Raspberry Choco,2023-08-23,6984.06,174.0,0.3963593707870402,0.22981551012252247,0.36613756613756615,0.09361493445569244
Gunar Cockshoot,India,Spicy Special Slims,2023-05-13,7362.7,179.0,0.41786950717038857,0.31803021759950506,0.37671957671957673,0.1358014255834671
Karlen McCaffrey,USA,Manuka Honey Choco,2023-02-01,10338.27,73.0,0.5869084795932706,1.011271917175053,0.1523809523809524,-0.7585521863253558
Camilla Castle,USA,50% Dark Bites,2023-06-23,6215.72,324.0,0.3527107911631708,0.05080936089670138,0.6835978835978836,1.3592096682889325
Madelene Upcott,UK,Choco Coated Almonds,2023-05-24,10400.66,144.0,0.5904527892514079,1.025807401010593,0.30264550264550266,-0.15950401231095557
Jan Morforth,Canada,Mint Chip Choco,2023-04-01,1062.61,217.0,0.059968083318261194,-1.1497507786731125,0.45714285714285713,0.45641875815455457
Camilla Castle,Canada,70% Dark Bites,2023-07-27,10095.71,151.0,0.5731289035285521,0.9547608263087498,0.31746031746031744,-0.10044292473207103
Ches Bonnell,India,Peanut Butter Cubes,2023-01-27,17609.863750000004,210.0,1.0,2.7053917025852208,0.44232804232804235,0.39735767057567006
Jan Morforth,India,Choco Coated Almonds,2023-08-12,2669.61,143.0,0.15126004710455135,-0.7753554825725653,0.30052910052910053,-0.16794131053651049
Gigi Bohling,Canada,Almond Choco,2023-02-01,10265.97,49.0,0.5828011933569615,0.9944276235172621,0.10158730158730159,-0.9610473437386743
Rafaelita Blaksland,India,After Nines,2023-03-02,5423.54,203.0,0.3077078864511463,-0.1337509786583276,0.4275132275132275,0.3382965829967855
Kelci Walkden,Australia,99% Dark & Pure,2023-06-30,3272.68,32.0,0.18551981350193653,-0.634853571421752,0.0656084656084656,-1.104481413573108
Dotty Strutley,Australia,Spicy Special Slims,2023-01-17,8840.59,92.0,0.5018268689377317,0.6623457522317625,0.1925925925925926,-0.5982435200398121
Brien Boise,USA,Milk Bars,2023-07-07,14460.51,124.0,0.8210885572525094,1.971662250340902,0.26031746031746034,-0.32824997682205426
Mallorie Waber,New Zealand,Mint Chip Choco,2023-01-31,1461.99,109.0,0.08265643708115389,-1.056704111991945,0.22857142857142856,-0.4548094502053782
Beverie Moffet,UK,99% Dark & Pure,2023-08-10,3701.6,131.0,0.20988630330107502,-0.5349247410524635,0.2751322751322751,-0.2691888892431697
Beverie Moffet,USA,Peanut Butter Cubes,2023-08-18,13951.32,329.0,0.7921620139791172,1.8530322933891674,0.6941798941798942,1.401396159416707
Brien Boise,New Zealand,White Choc,2023-06-15,5774.92,325.0,0.32766941117748516,-0.05188724552590054,0.6857142857142857,1.3676469665144875
Marney O'Breen,USA,Baker's Choco Chips,2023-01-26,9718.87,10.0,0.5517210232340746,0.8669654788398452,0.01904761904761905,-1.2901019745353166
Kelci Walkden,USA,Spicy Special Slims,2023-04-29,87.52,69.0,0.004574255708818969,-1.3769250843823113,0.1439153439153439,-0.7923013792275756
Mallorie Waber,Canada,White Choc,2023-03-03,3398.51,74.0,0.19266808220338577,-0.6055379770792928,0.1544973544973545,-0.7501148880998009
Kaine Padly,Australia,Almond Choco,2023-02-22,4371.77,375.0,0.2479579494558094,-0.3787900207116396,0.7915343915343915,1.789511877792234
Oby Sorrel,USA,Smooth Sliky Salty,2023-03-04,3632.32,169.0,0.20595058005831576,-0.5510654418078125,0.35555555555555557,0.051428443327917774
Dennison Crosswaite,India,Smooth Sliky Salty,2023-07-07,3343.85,10.0,0.18956290563801012,-0.6182725426579213,0.01904761904761905,-1.2901019745353166
Camilla Castle,New Zealand,Caramel Stuffed Bars,2023-06-17,4400.28,364.0,0.24957757228564578,-0.37214782413925235,0.7682539682539683,1.69670159731113
Jan Morforth,Canada,Caramel Stuffed Bars,2023-08-02,10802.13,124.0,0.6132598736952671,1.1193409912566954,0.26031746031746034,-0.32824997682205426
Oby Sorrel,USA,Baker's Choco Chips,2023-08-12,9154.17,123.0,0.5196410157977845,0.7354029251945563,0.2582010582010582,-0.33668727504760915
Madelene Upcott,New Zealand,Peanut Butter Cubes,2023-01-28,5360.89,340.0,0.304148806469061,-0.14834703671725677,0.7174603174603175,1.4942064398978114
Kelci Walkden,Australia,Orange Choco,2023-04-29,11597.46,462.0,0.6584417265628154,1.3046352108258603,0.9756613756613757,2.5235568234155132
Marney O'Breen,Australia,Manuka Honey Choco,2023-04-05,14939.24,238.0,0.848284700266455,2.0831957040448317,0.5015873015873016,0.6336020208912082
Kaine Padly,Canada,Manuka Honey Choco,2023-01-18,10845.85,146.0,0.6157435604760616,1.1295267798973403,0.30687830687830686,-0.1426294158598457
Jehu Rudeforth,UK,Baker's Choco Chips,2023-05-16,2832.78,104.0,0.16052956156068637,-0.737340497840315,0.21798941798941798,-0.4969959413331529
Kelci Walkden,Australia,White Choc,2023-08-24,8879.72,177.0,0.5040498026919056,0.6714621728518086,0.3724867724867725,0.11892682913235723
Curtice Advani,India,85% Dark Bars,2023-01-18,298.34,399.0,0.01655071607311622,-1.3278087083251133,0.8423280423280424,1.9920070352055526
Kaine Padly,USA,Eclairs,2023-08-22,7799.51,10.0,0.4426842194924106,0.41979724267086793,0.01904761904761905,-1.2901019745353166
Gunar Cockshoot,UK,99% Dark & Pure,2023-03-07,8.04,85.0,5.908129579199855e-05,-1.3954421585167678,0.17777777777777778,-0.6573046076186967
Beverie Moffet,UK,Choco Coated Almonds,2023-03-04,3212.35,66.0,0.182092530256618,-0.6489091210258254,0.13756613756613756,-0.8176132739042403
Dotty Strutley,Canada,Manuka Honey Choco,2023-04-22,12048.56,113.0,0.6840682386125949,1.4097314884057963,0.23703703703703705,-0.4210602573031585
Kaine Padly,Australia,Milk Bars,2023-06-09,4499.64,91.0,0.25522210839131215,-0.348999151693359,0.19047619047619047,-0.606680818265367
Jan Morforth,Canada,Fruit & Nut Bars,2023-07-25,9984.16,207.0,0.5667918664654776,0.9287721546970411,0.43597883597883597,0.3720457758990052
Jan Morforth,India,Smooth Sliky Salty,2023-08-03,11867.83,95.0,0.6738011592005873,1.367625413816965,0.19894179894179895,-0.5729316253631473
Rafaelita Blaksland,Australia,Manuka Honey Choco,2023-08-03,4806.65,132.0,0.2726630205269866,-0.2774726427600493,0.27724867724867724,-0.26075159101761475
Jehu Rudeforth,UK,Milk Bars,2023-05-03,13420.93,232.0,0.7620311212145806,1.7294632074534058,0.4888888888888889,0.5829782315378785
Husein Augar,Canada,After Nines,2023-01-19,10407.51,301.0,0.5908419304784994,1.0274032988191113,0.6349206349206349,1.165151809101169
Roddy Speechley,USA,50% Dark Bites,2023-02-11,10849.39,330.0,0.6159446641175074,1.1303515212465596,0.6962962962962963,1.409833457642262
Van Tuxwell,India,Almond Choco,2023-06-14,7247.29,402.0,0.4113131876056246,0.2911422517482517,0.8486772486772487,2.0173189298822174
Kelci Walkden,USA,50% Dark Bites,2023-03-23,6387.65,227.0,0.3624779519184768,0.09086523100159674,0.4783068783068783,0.5407917404101039
Madelene Upcott,Canada,85% Dark Bars,2023-02-17,8373.42,108.0,0.4752874372500894,0.5535055216908212,0.22645502645502646,-0.46324674843093316
Dennison Crosswaite,Canada,Smooth Sliky Salty,2023-03-17,1887.19,473.5,0.10681159762995948,-0.9576419589726836,1.0,2.620585753009395
Mallorie Waber,Australia,Spicy Special Slims,2023-06-29,6054.04,287.0,0.3435259220250454,0.013141513060026467,0.6052910052910053,1.0470296339434
Ches Bonnell,Canada,Choco Coated Almonds,2023-08-24,16254.61,268.0,0.9230094733875331,2.3896476895033114,0.5650793650793651,0.8867209676578562
Gigi Bohling,Canada,Spicy Special Slims,2023-07-04,13173.56,301.0,0.7479782941568242,1.6718314934544058,0.6349206349206349,1.165151809101169
Roddy Speechley,New Zealand,Almond Choco,2023-03-28,2721.46,72.0,0.15420559055341204,-0.7632755845621028,0.15026455026455027,-0.7669894845509108
Curtice Advani,India,Smooth Sliky Salty,2023-04-19,17609.863750000004,139.0,1.0,2.7053917025852208,0.2920634920634921,-0.20169050343873024
Ches Bonnell,New Zealand,Mint Chip Choco,2023-01-18,9327.52,232.0,0.529488845245422,0.7757896237502688,0.4888888888888889,0.5829782315378785
Van Tuxwell,New Zealand,Fruit & Nut Bars,2023-01-17,3184.03,85.0,0.18048370112505127,-0.6555070518195824,0.17777777777777778,-0.6573046076186967
Andria Kimpton,New Zealand,Mint Chip Choco,2023-02-15,9738.74,209.0,0.5528498168373313,0.8715947473734591,0.4402116402116402,0.3889203723501151
Andria Kimpton,UK,Milk Bars,2023-02-11,16486.65,314.0,0.9361914194217402,2.4437078541001824,0.6624338624338625,1.274836686033383
Camilla Castle,USA,Manuka Honey Choco,2023-03-21,16792.23,184.0,0.9535510947757007,2.5149012048048522,0.3873015873015873,0.17798791671124178
Gunar Cockshoot,New Zealand,Almond Choco,2023-01-05,5752.62,125.0,0.3264025718542529,-0.05708265007041968,0.2624338624338624,-0.3198126785964993
Brien Boise,India,Raspberry Choco,2023-05-30,6833.28,157.0,0.3877937190759656,0.19468712011254066,0.33015873015873015,-0.04981913537874143
Jehu Rudeforth,USA,99% Dark & Pure,2023-01-04,2815.72,222.0,0.15956040107394454,-0.7413150988057633,0.4677248677248677,0.49860524928232924
Beverie Moffet,Australia,Fruit & Nut Bars,2023-04-22,1545.36,269.0,0.08739259826401824,-1.037280754284476,0.5671957671957671,0.8951582658834111
Gigi Bohling,Canada,Milk Bars,2023-02-10,3432.73,120.0,0.19461208407069555,-0.5975654773701697,0.2518518518518518,-0.361999169724274
Dotty Strutley,India,Spicy Special Slims,2023-08-12,1001.99,217.0,0.05652432548084682,-1.163873891834043,0.45714285714285713,0.45641875815455457
Gunar Cockshoot,USA,Organic Choco Syrup,2023-08-10,2494.19,315.0,0.1412946231547125,-0.8162244451375672,0.6645502645502646,1.283273984258938
Kelci Walkden,Australia,Raspberry Choco,2023-06-07,770.25,61.0,0.043359422128118205,-1.217864163096234,0.12698412698412698,-0.859799765032015
Jehu Rudeforth,India,Baker's Choco Chips,2023-06-06,2261.98,73.0,0.12810301960100098,-0.8703242159574228,0.1523809523809524,-0.7585521863253558
Karlen McCaffrey,New Zealand,Baker's Choco Chips,2023-04-05,5667.58,204.0,0.32157153974449176,-0.0768950806742719,0.42962962962962964,0.34673388122234045
Wilone O'Kielt,USA,50% Dark Bites,2023-04-18,4738.71,125.0,0.2688034212614978,-0.29330115328716255,0.2624338624338624,-0.3198126785964993
Andria Kimpton,India,50% Dark Bites,2023-01-31,13661.89,15.0,0.7757198029780805,1.7856015338680837,0.02962962962962963,-1.2479154834075419
Madelene Upcott,USA,Baker's Choco Chips,2023-08-22,6067.19,151.0,0.3442729595631846,0.016205170896816796,0.31746031746031744,-0.10044292473207103
Jehu Rudeforth,Australia,99% Dark & Pure,2023-02-25,11720.99,204.0,0.6654593347062632,1.333414956269109,0.42962962962962964,0.34673388122234045
Jan Morforth,Australia,Mint Chip Choco,2023-02-22,17609.863750000004,106.0,1.0,2.7053917025852208,0.2222222222222222,-0.48012134488204306
Oby Sorrel,New Zealand,Milk Bars,2023-01-12,4484.03,201.0,0.2543353208650495,-0.3526359348745225,0.42328042328042326,0.32142198654567566
Brien Boise,UK,Almond Choco,2023-05-25,107.24,129.0,0.0056945279713364804,-1.3723307625160373,0.2708994708994709,-0.2860634856942796
Kelci Walkden,India,Smooth Sliky Salty,2023-02-01,2525.98,8.0,0.14310057930204678,-0.8088180814393491,0.014814814814814815,-1.3069765709864265
Rafaelita Blaksland,UK,Eclairs,2023-04-27,1577.84,67.0,0.08923775257875297,-1.0297136359164947,0.13968253968253969,-0.8091759756786855
Gigi Bohling,USA,Smooth Sliky Salty,2023-07-22,2972.07,129.0,0.16844247857113587,-0.7048890225485631,0.2708994708994709,-0.2860634856942796
Curtice Advani,New Zealand,Mint Chip Choco,2023-01-26,3691.63,284.0,0.20931991818660753,-0.5372475295416498,0.5989417989417989,1.0217177392667351
Curtice Advani,USA,Mint Chip Choco,2023-08-24,5188.89,293.0,0.2943776690880766,-0.18841921526691086,0.617989417989418,1.0976534232967294
Madelene Upcott,New Zealand,Fruit & Nut Bars,2023-01-18,5766.51,21.0,0.32719164800670564,-0.053846588674752775,0.042328042328042326,-1.1972916940542124
Karlen McCaffrey,India,85% Dark Bars,2023-03-30,1036.77,82.0,0.05850014035358308,-1.155770924566851,0.17142857142857143,-0.6826165022953614
Ches Bonnell,Australia,Caramel Stuffed Bars,2023-01-17,10033.52,163.0,0.5695959556580672,0.9402719380296629,0.34285714285714286,0.0008046539745881715
Kelci Walkden,USA,Fruit & Nut Bars,2023-02-17,5220.69,154.0,0.29618419332479345,-0.18101052179087032,0.3238095238095238,-0.07513103005540624
Kelci Walkden,Canada,Peanut Butter Cubes,2023-04-08,8106.62,47.0,0.4601308125219113,0.4913470493824043,0.09735449735449736,-0.9779219401897841
Gigi Bohling,Canada,Drinking Coco,2023-07-06,3934.09,86.0,0.2230938133574998,-0.4807597364535734,0.17989417989417988,-0.6488673093931417
Husein Augar,India,Fruit & Nut Bars,2023-04-04,4508.93,231.0,0.2557498634277618,-0.3468347880961132,0.48677248677248675,0.5745409333123237
Jan Morforth,New Zealand,Organic Choco Syrup,2023-03-02,1921.57,226.0,0.10876468892739112,-0.9496321828183982,0.47619047619047616,0.532354442184549
Gigi Bohling,New Zealand,Raspberry Choco,2023-08-09,1161.31,181.0,0.06557512552467491,-1.1267558715635146,0.38095238095238093,0.15267602203457697
Dennison Crosswaite,Australia,Milk Bars,2023-06-09,11389.29,282.0,0.6466158098849114,1.2561362258916662,0.5947089947089947,1.0048431428156253
Ches Bonnell,UK,Caramel Stuffed Bars,2023-06-02,3032.3,313.0,0.17186408092262825,-0.6908567707227162,0.6603174603174603,1.2663993878078281
Van Tuxwell,USA,Fruit & Nut Bars,2023-07-05,6871.55,238.0,0.38996779714323465,0.2036031798398388,0.5015873015873016,0.6336020208912082
Andria Kimpton,Canada,Eclairs,2023-08-11,339.99,124.0,0.018916808351709245,-1.318105183693758,0.26031746031746034,-0.32824997682205426
Madelene Upcott,India,Choco Coated Almonds,2023-02-11,3720.22,141.0,0.21094408573150486,-0.5305866947466812,0.2962962962962963,-0.18481590698762038
Kelci Walkden,New Zealand,Spicy Special Slims,2023-08-11,731.19,69.0,0.04114046499962257,-1.2269642752715215,0.1439153439153439,-0.7923013792275756
Roddy Speechley,Australia,Drinking Coco,2023-05-12,13288.65,112.0,0.7545164348613445,1.6986449064153344,0.23492063492063492,-0.42949755552871344
Wilone O'Kielt,USA,Milk Bars,2023-07-15,5332.79,101.0,0.30255247530391177,-0.15489371239891545,0.21164021164021163,-0.5223078360098177
Andria Kimpton,India,Organic Choco Syrup,2023-01-18,3971.78,131.0,0.22523494224057716,-0.4719788038399893,0.2751322751322751,-0.2691888892431697
Madelene Upcott,UK,Fruit & Nut Bars,2023-01-05,9538.21,198.0,0.5414579204477451,0.8248757126957721,0.41693121693121693,0.2961100918690108
Curtice Advani,Australia,50% Dark Bites,2023-06-29,547.85,221.0,0.03072511425875235,-1.2696784218720656,0.4656084656084656,0.4901679510567743
Brien Boise,Canada,Raspberry Choco,2023-06-14,2994.76,47.0,0.16973147338029015,-0.6996027566689604,0.09735449735449736,-0.9779219401897841
Gunar Cockshoot,India,Mint Chip Choco,2023-08-08,4451.38,71.0,0.2524805090308104,-0.3602426594654887,0.14814814814814814,-0.7754267827764657
Dennison Crosswaite,India,Mint Chip Choco,2023-03-23,14691.77,143.0,0.8342261923148725,2.025540692267606,0.30052910052910053,-0.16794131053651049
Barr Faughny,India,Caramel Stuffed Bars,2023-01-04,7042.98,107.0,0.3997065534294099,0.24354256105360145,0.22433862433862434,-0.4716840466564881
Brien Boise,India,Milk Bars,2023-02-22,15583.0,248.0,0.8848560223617021,2.2331774811560257,0.5227513227513227,0.7179750031467576
Beverie Moffet,UK,Spicy Special Slims,2023-02-17,9059.82,268.0,0.5142810924728084,0.7134214714378129,0.5650793650793651,0.8867209676578562
Barr Faughny,USA,Almond Choco,2023-02-03,430.59,85.0,0.024063698158204506,-1.29699739662051,0.17777777777777778,-0.6573046076186967
Van Tuxwell,Canada,Raspberry Choco,2023-03-17,1264.25,137.0,0.07142303762931754,-1.1027731386571111,0.2878306878306878,-0.2185650998898401
Wilone O'Kielt,Australia,Baker's Choco Chips,2023-01-25,2995.47,156.0,0.1697718077264558,-0.699437342443552,0.328042328042328,-0.058256433604296366
Brien Boise,Australia,Milk Bars,2023-07-27,2117.82,56.0,0.11991344306121779,-0.9039102930488073,0.1164021164021164,-0.9019862561597897
Husein Augar,Australia,Fruit & Nut Bars,2023-01-28,8081.79,54.0,0.4587202465848773,0.4855622110487537,0.11216931216931217,-0.9188608526108996
Madelene Upcott,Australia,Organic Choco Syrup,2023-07-05,11542.54,49.0,0.6553217796734919,1.2918400710238434,0.10158730158730159,-0.9610473437386743
Van Tuxwell,India,White Choc,2023-03-15,2183.68,46.0,0.12365487973512261,-0.8885663763088061,0.09523809523809523,-0.986359238415339
Gunar Cockshoot,Canada,After Nines,2023-08-04,3125.34,191.0,0.17714958453848167,-0.6691805178607405,0.4021164021164021,0.23704900429012632
Jan Morforth,USA,Fruit & Nut Bars,2023-06-27,4891.86,380.0,0.2775037101562522,-0.2576206059332119,0.8021164021164021,1.8316983689200088
Jan Morforth,Canada,After Nines,2023-07-13,4881.32,183.0,0.27690494394697557,-0.26007619175828955,0.3851851851851852,0.16955061848568684
Barr Faughny,New Zealand,Manuka Honey Choco,2023-02-24,5917.62,238.0,0.3357760466674065,-0.018641315996623612,0.5015873015873016,0.6336020208912082
Karlen McCaffrey,New Zealand,85% Dark Bars,2023-06-28,6312.53,60.0,0.35821046447627014,0.07336393999781761,0.12486772486772486,-0.86823706325757
Oby Sorrel,Australia,85% Dark Bars,2023-06-30,7956.28,27.0,0.45159015674367176,0.4563211695966194,0.05502645502645503,-1.1466679047008828
Curtice Advani,Canada,Choco Coated Almonds,2023-08-18,5895.88,7.0,0.3345410203496007,-0.023706252983074026,0.012698412698412698,-1.3154138692119814
Kaine Padly,India,70% Dark Bites,2023-01-24,13535.7,296.0,0.7685510830588572,1.7562020675240093,0.6243386243386243,1.1229653179733943
Beverie Moffet,USA,White Choc,2023-03-11,5639.9,129.0,0.3199990683334124,-0.0833439056873791,0.2708994708994709,-0.2860634856942796
Ches Bonnell,New Zealand,After Nines,2023-06-23,5813.44,356.0,0.3298576914793196,-0.042912941353036256,0.7513227513227513,1.6292032115066903
Husein Augar,India,Spicy Special Slims,2023-08-22,2514.82,32.0,0.14246659155104802,-0.8114181134894313,0.0656084656084656,-1.104481413573108
Gunar Cockshoot,Canada,50% Dark Bites,2023-01-04,3044.01,22.0,0.17252931358967086,-0.688128600892388,0.044444444444444446,-1.1888543958286575
Curtice Advani,India,Milk Bars,2023-04-05,3902.04,214.0,0.22127308688621752,-0.4882266743751805,0.4507936507936508,0.4311068634778898
Beverie Moffet,India,Milk Bars,2023-04-15,1928.74,354.0,0.10917200901472635,-0.947961732119555,0.7470899470899471,1.6123286150555804
Husein Augar,Australia,White Choc,2023-05-11,3251.53,241.0,0.18431830445770503,-0.6397810515166658,0.5079365079365079,0.6589139155678729
Andria Kimpton,Canada,Manuka Honey Choco,2023-07-21,5031.94,473.5,0.2854615062279283,-0.22498507819347038,1.0,2.620585753009395
Jan Morforth,New Zealand,Orange Choco,2023-02-11,1350.26,89.0,0.07630917440919235,-1.0827347196044612,0.18624338624338624,-0.6235554147164769
